mass,0.005766609022182082,0.0062493096279295605,0.00677214002471507,0.007338388505231839,0.007951604469492292,0.008615617704097559,0.009334558828375123,0.01011288093062992,0.010955382407910939,0.011867231010307623,0.012853989075433512,0.013921639919952777,0.015076615332230911,0.01632582408286245,0.017676681337315214,0.019137138816552015,0.020715715506529217,0.022421528665181222,0.02426432481512516,0.026254510341122698,0.028403181232626043,0.030722151422918776,0.03322397907699781,0.03592199007021301,0.03883029777888278,0.04196381817315735,0.0453382790623719,0.04897022219578832,0.05287699676959222,0.05707674273797027,0.061588362176955395,0.06643147681084992,0.07162636969038408,0.0771939089190857,0.08315545127123021,0.08953272354469248,0.09634767956027655,0.10362233087237578,0.11137854951180617,0.11963784145826573,0.12842109005415167,0.13774826923819758,0.14763812730735568,0.15810784291325528,0.16917265616176547,0.1808454789962475,0.19313649047948428,0.20605272410346395,0.21959765579130378,0.23377080273628195,0.24856734455864127,0.2639777793488174,0.2799876278963068,0.296577199666938,0.3137214337874855,0.33138982734465094,0.3495464616552401,0.368150134806487,0.3871546057395242,0.40650895154837413,0.4261580356388466,0.4460430801321697,0.46610233164016296,0.4862718055362476,0.5064860903541477,0.5266791911966147,0.5467853892196293,0.5667400935014517,0.5864806619645868,0.6059471694665538,0.6250831036095951,0.6438359720706525,0.6621578091012732,0.680005573043264,0.6973414309931955,0.7141329308845912,0.7303530650300253,0.7459802324108501,0.7609981096068412,0.7753954421631716,0.7891657693904164,0.8023070961214365,0.8148215248780137,0.8267148613245714,0.8379962049136317,0.8486775353684238,0.8587733042082031,0.8683000389967381,0.877275966465101,0.8857206591911778,0.8936547091585083,0.9010994302988684,0.9080765910653027,0.9146081771923221,0.9207161840757319,0.9264224376371709,0.9317484421143813,0.9367152529210472,0.9413433725320254,0.9456526672530534
0.05,3.266819658,3.267765221,3.268789759,3.269899867,3.271102585,3.272405577,3.273817285,3.275346639,3.277003152,3.278797264,3.280740373,3.282844883,3.285123882,3.287591404,3.290262785,3.293154833,3.296285373,3.299673369,3.303339707,3.307306861,3.311598383,3.316240288,3.321260533,3.32668848,3.33255616,3.338897971,3.345750307,3.353152503,3.361146652,3.369776974,3.379091559,3.389141243,3.39997965,3.411664173,3.424255502,3.437817918,3.452419469,3.468131804,3.485030224,3.503192842,3.522700995,3.543639272,3.566095566,3.590160218,3.615926466,3.643488952,3.672943753,3.704377854,3.73790692,3.773617363,3.811601116,3.851948999,3.894746289,3.94007287,3.988000921,4.038595002,4.091909844,4.147997746,4.206890265,4.268593403,4.333096838,4.400368397,4.470352125,4.542974909,4.618141196,4.695720561,4.775564425,4.857504908,4.941349987,5.026889774,5.113891085,5.202099276,5.291248532,5.38106482,5.471263149,5.561554049,5.651659814,5.741289412,5.830156261,5.917995715,6.004567628,6.089626099,6.172941987,6.254322511,6.333625415,6.410696112,6.485390433,6.557587474,6.627211486,6.694196828,6.758498268,6.820091052,6.878957939,6.935096725,6.988488432,7.03914641,7.087122806,7.132480647,7.175292786,7.215640036
0.052748818,3.272481882,3.273429948,3.274457209,3.275570201,3.276776114,3.278082586,3.27949809,3.281031453,3.282692286,3.28449114,3.286439407,3.288549349,3.290834214,3.29330807,3.295986382,3.298885819,3.302024353,3.305420926,3.309096462,3.313073399,3.317375717,3.32202913,3.327061653,3.33249528,3.338377162,3.344734207,3.351603267,3.359023405,3.367036582,3.375687444,3.385023992,3.395096923,3.40596012,3.417671189,3.430291247,3.443885039,3.45852047,3.474268948,3.491205226,3.509407638,3.528957994,3.549941361,3.572445433,3.596560659,3.622380081,3.649998404,3.679512417,3.711018731,3.744613365,3.78039272,3.818450649,3.858877008,3.901758131,3.947173047,3.995195534,4.045891008,4.099313629,4.155504937,4.214491217,4.276294135,4.340911891,4.408308599,4.478434503,4.551209289,4.626535136,4.704294974,4.784339691,4.86649059,4.950552794,5.036310155,5.123531768,5.211967325,5.301347914,5.391395187,5.481826895,5.572352356,5.662682032,5.752540042,5.841638307,5.929702534,6.016482221,6.101752204,6.185280316,6.266857759,6.346332474,6.423569932,6.498435454,6.57080308,6.640580614,6.707717429,6.772160913,6.833892753,6.892897436,6.949173707,7.002727965,7.053548752,7.101682411,7.147190944,7.190148574,7.230633372
0.055648756,3.278323591,3.27927435,3.280304482,3.281420655,3.282630152,3.283940662,3.28536034,3.286898269,3.288564125,3.290368317,3.292322463,3.294438841,3.296730552,3.299211827,3.301897997,3.304806109,3.307953766,3.311360416,3.315046637,3.31903513,3.323349919,3.328016729,3.333063401,3.338520009,3.344418448,3.350792925,3.357680351,3.365120076,3.37315407,3.381827418,3.391187582,3.401285582,3.412175982,3.423916376,3.436567806,3.450194902,3.464865726,3.480651623,3.497627238,3.515870585,3.535463572,3.55649163,3.579042476,3.603207215,3.629079077,3.656752873,3.686325031,3.717893502,3.751555492,3.787406314,3.82553891,3.866043816,3.909007794,3.954514268,4.002636949,4.053441689,4.106979547,4.163289881,4.222398097,4.284313323,4.349029557,4.416537729,4.4867931,4.559717359,4.635214516,4.713154709,4.793392966,4.875755537,4.960036673,5.046019782,5.133468752,5.222135209,5.311753456,5.402040858,5.492712582,5.583479294,5.674048977,5.764138084,5.85347513,5.941778421,6.028789887,6.114284152,6.198039317,6.279845345,6.359518104,6.43693997,6.511986376,6.584536245,6.654490065,6.721787231,6.786389476,6.848267711,6.907418315,6.963839243,7.017545882,7.068537493,7.116835441,7.162502209,7.205610644,7.246239722
0.058708122,3.284385321,3.285339993,3.286374376,3.287495026,3.288709076,3.290024279,3.291449171,3.29299267,3.294664458,3.296475274,3.298436329,3.300559972,3.302859394,3.305349053,3.308044325,3.310962221,3.314120341,3.31753807,3.321236385,3.325237769,3.329566125,3.334247579,3.339310109,3.344789526,3.350712097,3.357111791,3.36402525,3.371491534,3.379553513,3.388258263,3.39765039,3.407781291,3.418705004,3.430478989,3.443164315,3.45682523,3.471529121,3.487347197,3.504354088,3.522628831,3.542257417,3.563320709,3.58591516,3.610130946,3.636056504,3.663786617,3.693417554,3.725046711,3.758771274,3.794687762,3.832890374,3.87347326,3.916525734,3.962128364,4.010353772,4.06126588,4.114917357,4.171348606,4.230582796,4.29262813,4.357477678,4.425107371,4.495479658,4.568546468,4.644202288,4.72232219,4.802748315,4.885310365,4.969813295,5.056027089,5.143713362,5.232617996,5.322477751,5.413014037,5.503936455,5.594956737,5.685785322,5.776131569,5.865721763,5.954286457,6.041557059,6.12729333,6.211289439,6.293336782,6.373244946,6.45086699,6.526104793,6.598845457,6.668988012,6.736458661,6.801226935,6.863261097,6.922559057,6.979127089,7.032978808,7.084135857,7.132601483,7.178428747,7.221690249,7.262466385
0.06193568,3.290693963,3.291658511,3.292703699,3.293835728,3.295061696,3.296389449,3.297827382,3.299387786,3.301079048,3.302909887,3.304891686,3.30703423,3.309358297,3.311875815,3.314599722,3.317547048,3.320736343,3.324190843,3.327926682,3.33196651,3.336335577,3.341062167,3.346170391,3.351689784,3.357656059,3.364101674,3.371060963,3.378573402,3.386685718,3.395437544,3.404876609,3.415053567,3.426025347,3.437846491,3.450576646,3.464278968,3.47902099,3.494873253,3.511910082,3.530208991,3.549850829,3.570923509,3.593513537,3.617717211,3.643621257,3.671331245,3.700945825,3.73256892,3.766311035,3.80228325,3.840559137,3.881220644,3.924355907,3.970047282,4.018369807,4.069388196,4.123152391,4.179699669,4.239057953,4.301239992,4.366237426,4.434021785,4.504545605,4.577738813,4.653533136,4.731813803,4.812426205,4.895187444,4.979899883,5.066346524,5.154275818,5.243431749,5.333546559,5.42434633,5.515543204,5.606840191,5.697948361,5.788575949,5.878439264,5.967277339,6.054825151,6.14082989,6.225076136,6.30737246,6.387526358,6.465372186,6.540806064,6.613737064,6.684069662,6.751724722,6.81665727,6.878854462,6.938303181,6.995018737,7.049015579,7.100322572,7.148962102,7.194949842,7.238368186,7.279293533
0.065340679,3.297659659,3.298645597,3.299712908,3.300868189,3.302118562,3.303473478,3.304941964,3.306531136,3.30825067,3.310111001,3.312127376,3.314309555,3.316669922,3.319222595,3.321987676,3.324976149,3.328201102,3.331690212,3.335465445,3.339545911,3.343956448,3.348721167,3.353868988,3.359430527,3.36544131,3.371929152,3.378930834,3.386491097,3.394647893,3.403447055,3.412938051,3.42316574,3.434186504,3.446059816,3.458843927,3.472600939,3.487397777,3.503305116,3.520396693,3.538749554,3.558439322,3.579553452,3.602177474,3.626399628,3.652306742,3.679988151,3.709553834,3.741112181,3.774768143,3.810630186,3.848807537,3.889409942,3.932551964,3.978323756,4.026736517,4.077847207,4.131710803,4.188372441,4.247861051,4.310181565,4.37532762,4.443271137,4.513957734,4.587316505,4.663255154,4.741674553,4.82245262,4.905407066,4.990331086,5.077003,5.165187741,5.254614819,5.345010777,5.436094227,5.527581093,5.619176972,5.710581313,5.80150586,5.89166553,5.980781994,6.068609484,6.154892611,6.239399908,6.321945197,6.402347156,6.480437564,6.556080452,6.629204844,6.699728161,6.767572784,6.832682519,6.895044448,6.954651823,7.011515917,7.06566131,7.117113963,7.165912884,7.212071963,7.255651139,7.296730156
0.068932871,3.305608156,3.306604575,3.307683032,3.308848796,3.310112061,3.311479614,3.312959816,3.314561922,3.31629313,3.318167683,3.32019566,3.322389751,3.324762764,3.327329683,3.330106088,3.333108904,3.336356585,3.339866042,3.343660299,3.347763162,3.352197096,3.356985704,3.362161379,3.367754029,3.373788863,3.380307405,3.387346308,3.394937779,3.403131728,3.411970302,3.421499453,3.431771548,3.442839844,3.45476054,3.467594703,3.481406877,3.496261161,3.512228148,3.529381328,3.547796895,3.567555903,3.588741489,3.61143918,3.635736243,3.661721388,3.689489074,3.719130086,3.750738788,3.784415745,3.820250441,3.858333163,3.898785358,3.941741479,3.98731014,4.035589791,4.086693825,4.140656158,4.197425464,4.257030682,4.319484857,4.384776762,4.45287121,4.523721177,4.597253785,4.673369753,4.751954183,4.832877488,4.916009751,5.001147886,5.088062052,5.176502685,5.26621429,5.356908723,5.448297979,5.540089161,5.631991559,5.723704315,5.814930152,5.905388125,5.994799246,6.082906421,6.169471931,6.25425926,6.337060577,6.417714402,6.496055342,6.571935841,6.645237456,6.715957916,6.783997422,6.849301244,6.91184038,6.971620268,7.028648362,7.082946563,7.134555136,7.183509943,7.229847611,7.273597638,7.314841137
0.072722549,3.314267796,3.31526223,3.316339662,3.317506408,3.318769208,3.320138675,3.321619797,3.323221475,3.32495548,3.326832524,3.328865344,3.331063031,3.333440456,3.336013006,3.338797274,3.341806719,3.345061384,3.348581111,3.35238773,3.356500837,3.360946689,3.365752221,3.370942776,3.376550113,3.382607398,3.389146335,3.396206006,3.403827361,3.412048409,3.42091621,3.430481675,3.44078917,3.451895287,3.463860224,3.476740562,3.490598918,3.505504486,3.521527536,3.538742898,3.557226005,3.577057304,3.598320983,3.62109804,3.645480582,3.671556672,3.6994183,3.729160416,3.760875884,3.794657729,3.8305997,3.868791856,3.909316132,3.952261219,3.997704516,4.04573778,4.09655198,4.150250278,4.206921102,4.266628094,4.329197291,4.394613845,4.462856093,4.533864798,4.607565418,4.683867059,4.762647388,4.843768706,4.92707426,5.012414915,5.099567557,5.188277425,5.278270067,5.369270085,5.460970835,5.553075858,5.645286658,5.73731318,5.8288494,5.919614363,6.009330363,6.097705689,6.184560908,6.269638769,6.352727291,6.433648761,6.512256663,6.588407175,6.661973308,6.732910872,6.801165317,6.866680901,6.929420348,6.989385497,7.046590329,7.101060775,7.152834447,7.201952921,7.248464993,7.292398008,7.333815022
0.07672057,3.323431649,3.324424082,3.325498913,3.326662994,3.327923953,3.329289646,3.330768272,3.332368777,3.334101826,3.335978128,3.338009478,3.340207464,3.342584487,3.345158702,3.347944409,3.350957346,3.354213478,3.357738652,3.361551245,3.365669603,3.37012265,3.374938298,3.380138906,3.385757767,3.391830949,3.39838584,3.40546356,3.413107046,3.421350503,3.4302444,3.439838253,3.450176068,3.461316092,3.473319166,3.486240516,3.500143777,3.515098068,3.531174941,3.548448235,3.56699411,3.586893059,3.608228636,3.631087575,3.655554659,3.681725526,3.709689699,3.739544744,3.77138197,3.805294501,3.841371079,3.87969831,3.920359362,3.963431882,4.00899606,4.057124356,4.107883708,4.161329639,4.217634117,4.276957501,4.339376348,4.404906432,4.47327107,4.544423246,4.618298023,4.694788608,4.773780993,4.855128216,4.938662549,5.024202426,5.111575724,5.200538877,5.290812159,5.382101408,5.474116087,5.566541703,5.659074309,5.751390889,5.843255311,5.93434698,6.024389939,6.113121266,6.200292396,6.285688346,6.369092476,6.450313053,6.529208837,6.605642063,6.679489773,6.750667516,6.819149155,6.884888883,6.947849086,7.008015391,7.065414103,7.120064319,7.172010754,7.221298154,7.267979008,7.312099795,7.353698677
